x         z         rate
   -5.68        3.28            0.08
   -5.64        3.28            0.07
   -5.60        3.28            0.07
   -5.56        3.28            0.06
   -5.52        3.28            0.06
   -5.48        3.28            0.05
   -5.44        3.28            0.05
   -5.40        3.28            0.04
   -5.36        3.28            0.04
   -5.32        3.28            0.03
   -5.28        3.28            0.03
   -5.24        3.28            0.02
   -5.20        3.28            0.02
   -5.16        3.28            0.02
   -5.12        3.28            0.01
   -5.08        3.28            0.01
   -5.04        3.28            0.01
   -5.00        3.28            0.01
   -4.96        3.28            0.00
   -4.92        3.28            0.00
   -4.88        3.28            0.01
   -4.84        3.28            0.01
   -4.80        3.28            0.01
   -4.76        3.28            0.01
   -4.72        3.28            0.01
   -4.68        3.28            0.01
   -4.64        3.28            0.01
   -4.60        3.28            0.02
   -4.56        3.28            0.02
   -4.52        3.28            0.02
   -4.48        3.28            0.02
   -4.44        3.28            0.02
   -4.40        3.28            0.02
   -4.36        3.28            0.02
   -4.32        3.28            0.02
   -4.28        3.28            0.02
   -4.24        3.28            0.02
   -4.20        3.28            0.02
   -4.16        3.28            0.02
   -4.12        3.28            0.02
   -4.08        3.28            0.02
   -4.04        3.28            0.02
   -4.00        3.28            0.02
   -3.96        3.28            0.02
   -3.92        3.28            0.02
   -3.88        3.28            0.02
   -3.84        3.28            0.02
   -3.80        3.28            0.02
   -3.76        3.28            0.02
   -3.72        3.28            0.02
   -3.68        3.28            0.02
   -3.64        3.28            0.02
   -3.60        3.28            0.02
   -3.56        3.28            0.02
   -3.52        3.28            0.02
   -3.48        3.28            0.02
   -3.44        3.28            0.02
   -3.40        3.28            0.02
   -3.36        3.28            0.02
   -3.32        3.28            0.02
   -3.28        3.28            0.02
   -3.24        3.28            0.02
   -3.20        3.28            0.02
   -3.16        3.28            0.02
   -3.12        3.28            0.02
   -3.08        3.28            0.02
   -3.04        3.28            0.02
   -3.00        3.28            0.02
   -2.96        3.28            0.02
   -2.92        3.28            0.02
   -2.88        3.28            0.02
   -2.84        3.28            0.02
   -2.80        3.28            0.02
   -2.76        3.28            0.01
   -2.72        3.28            0.01
   -2.68        3.28            0.01
   -2.64        3.28            0.01
   -2.60        3.28            0.01
   -2.56        3.28            0.01
   -2.52        3.28            0.01
   -2.48        3.28            0.01
   -2.44        3.28            0.01
   -2.40        3.28            0.01
   -2.36        3.28            0.01
   -2.32        3.28            0.01
   -2.28        3.28            0.01
   -2.24        3.28            0.01
   -2.20        3.28            0.01
   -2.16        3.28            0.01
   -2.12        3.28            0.01
   -2.08        3.28            0.01
   -2.04        3.28            0.01
   -2.00        3.28            0.01
   -1.96        3.28            0.01
   -1.92        3.28            0.01
   -1.88        3.28            0.01
   -1.84        3.28            0.01
   -1.80        3.28            0.01
   -1.76        3.28            0.01
   -1.72        3.28            0.01
   -1.68        3.28            0.01
   -1.64        3.28            0.01
   -1.60        3.28            0.01
   -1.56        3.28            0.01
   -1.52        3.28            0.01
   -1.48        3.28            0.01
   -1.44        3.28            0.01
   -1.40        3.28            0.01
   -1.36        3.28            0.01
   -1.32        3.28            0.01
   -1.28        3.28            0.01
   -1.24        3.28            0.01
   -1.20        3.28            0.01
   -1.16        3.28            0.01
   -1.12        3.28            0.01
   -1.08        3.28            0.01
   -1.04        3.28            0.01
   -1.00        3.28            0.01
   -0.96        3.28            0.01
   -0.92        3.28            0.01
   -0.88        3.28            0.01
   -0.84        3.28            0.01
   -0.80        3.28            0.01
   -0.76        3.28            0.01
   -0.72        3.28            0.01
   -0.68        3.28            0.01
   -0.64        3.28            0.01
   -0.60        3.28            0.01
   -0.56        3.28            0.01
   -0.52        3.28            0.01
   -0.48        3.28            0.01
   -0.44        3.28            0.01
   -0.40        3.28            0.01
   -0.36        3.28            0.01
   -0.32        3.28            0.01
   -0.28        3.28            0.01
   -0.24        3.28            0.01
   -0.20        3.28            0.01
   -0.16        3.28            0.01
   -0.12        3.28            0.01
 
  -11.92        3.32            2.02
  -11.88        3.32            2.04
  -11.84        3.32            2.06
  -11.80        3.32            2.08
  -11.76        3.32            2.09
  -11.72        3.32            2.10
  -11.68        3.32            2.12
  -11.64        3.32            2.13
  -11.60        3.32            2.13
  -11.56        3.32            2.14
  -11.52        3.32            2.15
  -11.48        3.32            2.16
  -11.44        3.32            2.16
  -11.40        3.32            2.17
  -11.36        3.32            2.17
  -11.32        3.32            2.17
  -11.28        3.32            2.18
  -11.24        3.32            2.18
  -11.20        3.32            2.18
  -11.16        3.32            2.19
  -11.12        3.32            2.19
  -11.08        3.32            2.19
  -11.04        3.32            2.20
  -11.00        3.32            2.20
  -10.96        3.32            2.20
  -10.92        3.32            2.20
  -10.88        3.32            2.21
  -10.84        3.32            2.21
  -10.80        3.32            2.21
  -10.76        3.32            2.21
  -10.72        3.32            2.21
  -10.68        3.32            2.21
  -10.64        3.32            2.21
  -10.60        3.32            2.21
  -10.56        3.32            2.21
  -10.52        3.32            2.21
  -10.48        3.32            2.21
  -10.44        3.32            2.21
  -10.40        3.32            2.20
  -10.36        3.32            2.20
  -10.32        3.32            2.19
  -10.28        3.32            2.19
  -10.24        3.32            2.18
  -10.20        3.32            2.17
  -10.16        3.32            2.16
  -10.12        3.32            2.15
  -10.08        3.32            2.14
  -10.04        3.32            2.13
  -10.00        3.32            2.11
   -9.96        3.32            2.10
   -9.92        3.32            2.08
   -9.88        3.32            2.06
   -9.84        3.32            2.04
   -9.80        3.32            2.02
   -9.76        3.32            2.00
   -9.72        3.32            1.98
   -9.68        3.32            1.96
   -9.64        3.32            1.93
   -9.60        3.32            1.91
   -9.56        3.32            1.88
   -9.52        3.32            1.86
   -9.48        3.32            1.83
   -9.44        3.32            1.80
   -9.40        3.32            1.77
   -9.36        3.32            1.74
   -9.32        3.32            1.71
   -9.28        3.32            1.68
   -9.24        3.32            1.65
   -9.20        3.32            1.62
   -9.16        3.32            1.59
   -9.12        3.32            1.55
   -9.08        3.32            1.52
   -9.04        3.32            1.49
   -9.00        3.32            1.46
   -8.96        3.32            1.43
   -8.92        3.32            1.40
   -8.88        3.32            1.36
